string,string,string,string
boxno,sn,carno,creattime
LFB7201711180131,1PQ1746012860,32063398,2017/11/18 19:40
LFB7201711180131,1PQ1746013006,32063397,2017/11/18 19:40
LFB7201711180131,1PQ1746013016,32063387,2017/11/18 19:40
LFB7201711180131,1PQ1746007634,32064011,2017/11/18 19:40
LFB7201711180131,1PQ1746007766,32064059,2017/11/18 19:40
LFB7201711180131,1PQ1746008823,32063391,2017/11/18 19:40
LFB7201711180131,1PQ1746004144,32063405,2017/11/18 19:40
LFB7201711180131,1PQ1746004588,32063392,2017/11/18 19:40
LFB7201711180131,1PQ1746005801,32063367,2017/11/18 19:40
LFB7201711180131,1PQ1746006221,32064018,2017/11/18 19:40
LFB7201711180132,1PQ1746004192,32063421,2017/11/18 19:45
LFB7201711180132,1PQ1746004403,32063395,2017/11/18 19:45
LFB7201711180132,1PQ1746004572,32063410,2017/11/18 19:45
LFB7201711180132,1PQ1746004600,32063368,2017/11/18 19:45
LFB7201711180132,1PQ1746005768,32063426,2017/11/18 19:45
LFB7201711180132,1PQ1746005789,32063428,2017/11/18 19:45
LFB7201711180132,1PQ1746002265,32064502,2017/11/18 19:45
LFB7201711180132,1PQ1746002655,32063331,2017/11/18 19:45
LFB7201711180132,1PQ1746012064,32063385,2017/11/18 19:45
LFB7201711180132,1PQ1746012394,32063418,2017/11/18 19:45
LFB7201711180132,1PQ1746012456,32063414,2017/11/18 19:45
LFB7201711180132,1PQ1746012470,32063430,2017/11/18 19:45
LFB7201711180132,1PQ1746012580,32063423,2017/11/18 19:45
LFB7201711180132,1PQ1746012586,32063432,2017/11/18 19:45
LFB7201711180132,1PQ1746012830,32063420,2017/11/18 19:45
LFB7201711180132,1PQ1746012843,32063431,2017/11/18 19:45
LFB7201711180132,1PQ1746013031,32063409,2017/11/18 19:45
LFB7201711180132,1PQ1746013143,32063424,2017/11/18 19:45
LFB7201711180133,1PQ1746011679,32063416,2017/11/18 19:48
LFB7201711180133,1PQ1746012439,32063444,2017/11/18 19:48
LFB7201711180133,1PQ1746012558,32063417,2017/11/18 19:48
LFB7201711180133,1PQ1746012600,32063443,2017/11/18 19:48
LFB7201711180133,1PQ1746012624,32063419,2017/11/18 19:48
LFB7201711180133,1PQ1746012758,32063425,2017/11/18 19:48
LFB7201711180133,1PQ1746012817,32063441,2017/11/18 19:48
LFB7201711180133,1PQ1746012921,32063435,2017/11/18 19:48
LFB7201711180133,1PQ1746002074,32063429,2017/11/18 19:48
LFB7201711180133,1PQ1746002334,32063411,2017/11/18 19:48
LFB7201711180133,1PQ1746004316,32063415,2017/11/18 19:48
LFB7201711180133,1PQ1746004429,32063437,2017/11/18 19:48
LFB7201711180133,1PQ1746004663,32064051,2017/11/18 19:48
LFB7201711180133,1PQ1746005443,32063422,2017/11/18 19:48
LFB7201711180133,1PQ1746005721,32063438,2017/11/18 19:48
LFB7201711180133,1PQ1746005737,32064515,2017/11/18 19:48
LFB7201711180133,1PQ1746013504,32063442,2017/11/18 19:48
LFB7201711180133,1PQ1746013506,32063436,2017/11/18 19:48
LFB7201711180134,1PQ1746013501,32063449,2017/11/18 19:54
LFB7201711180134,1PQ1746004092,32063451,2017/11/18 19:54
LFB7201711180134,1PQ1746002565,32063433,2017/11/18 19:54
LFB7201711180134,1PQ1746010620,32063463,2017/11/18 19:54
LFB7201711180134,1PQ1746012512,32063434,2017/11/18 19:54
LFB7201711180134,1PQ1746012598,32063445,2017/11/18 19:54
LFB7201711180134,1PQ1746012683,32063465,2017/11/18 19:54
LFB7201711180134,1PQ1746012713,32063452,2017/11/18 19:54
LFB7201711180134,1PQ1746012719,32063461,2017/11/18 19:54
LFB7201711180134,1PQ1746012769,32063473,2017/11/18 19:54
LFB7201711180134,1PQ1746012808,32063454,2017/11/18 19:54
LFB7201711180134,1PQ1746012903,32063439,2017/11/18 19:54
LFB7201711180134,1PQ1746012904,32063440,2017/11/18 19:54
LFB7201711180134,1PQ1746012922,32063466,2017/11/18 19:54
LFB7201711180134,1PQ1746012965,32063366,2017/11/18 19:54
LFB7201711180134,1PQ1746012995,32064273,2017/11/18 19:54
LFB7201711180134,1PQ1746013019,32063413,2017/11/18 19:54
LFB7201711180134,1PQ1746013166,32063479,2017/11/18 19:54
LFB7201711180135,1PQ1746012202,32063497,2017/11/18 19:59
LFB7201711180135,1PQ1746012665,32063471,2017/11/18 19:59
LFB7201711180135,1PQ1746012766,32063490,2017/11/18 19:59
LFB7201711180135,1PQ1746012777,32063446,2017/11/18 19:59
LFB7201711180135,1PQ1746012809,32063504,2017/11/18 19:59
LFB7201711180135,1PQ1746012839,32063492,2017/11/18 19:59
LFB7201711180135,1PQ1746012890,32063476,2017/11/18 19:59
LFB7201711180135,1PQ1746012986,32064262,2017/11/18 19:59
LFB7201711180135,1PQ1746002547,32063477,2017/11/18 19:59
LFB7201711180135,1PQ1746002564,32063468,2017/11/18 19:59
LFB7201711180135,1PQ1746002577,32063467,2017/11/18 19:59
LFB7201711180135,1PQ1746007813,32063453,2017/11/18 19:59
LFB7201711180135,1PQ1746008768,32063289,2017/11/18 19:59
LFB7201711180135,1PQ1746009777,32064241,2017/11/18 19:59
LFB7201711180135,1PQ1746004559,32063401,2017/11/18 19:59
LFB7201711180135,1PQ1746005411,32064224,2017/11/18 19:59
LFB7201711180135,1PQ1746013237,32063474,2017/11/18 19:59
LFB7201711180135,1PQ1746013305,32063488,2017/11/18 19:59
LFB7201711180136,1PQ1746013246,32063512,2017/11/18 20:03
LFB7201711180136,1PQ1746013340,32063509,2017/11/18 20:03
LFB7201711180136,1PQ1746013412,32063516,2017/11/18 20:03
LFB7201711180136,1PQ1746013526,32063510,2017/11/18 20:03
LFB7201711180136,1PQ1746011720,32063500,2017/11/18 20:03
LFB7201711180136,1PQ1746012284,32063521,2017/11/18 20:03
LFB7201711180136,1PQ1746012287,32063514,2017/11/18 20:03
LFB7201711180136,1PQ1746012534,32063515,2017/11/18 20:03
LFB7201711180136,1PQ1746012548,32063499,2017/11/18 20:03
LFB7201711180136,1PQ1746012818,32063501,2017/11/18 20:03
LFB7201711180136,1PQ1746012820,32063489,2017/11/18 20:03
LFB7201711180136,1PQ1746012893,32063456,2017/11/18 20:03
LFB7201711180136,1PQ1746012898,32063508,2017/11/18 20:03
LFB7201711180136,1PQ1746013094,32063511,2017/11/18 20:03
LFB7201711180136,1PQ1746013157,32063505,2017/11/18 20:03
LFB7201711180136,1PQ1746008734,32062366,2017/11/18 20:03
LFB7201711180136,1PQ1746009673,32063496,2017/11/18 20:03
LFB7201711180136,1PQ1746009814,32064220,2017/11/18 20:03
LFB7201711180137,1PQ1746012201,32063526,2017/11/18 20:07
LFB7201711180137,1PQ1746012556,32063530,2017/11/18 20:07
LFB7201711180137,1PQ1746012557,32063528,2017/11/18 20:07
LFB7201711180137,1PQ1746012574,32063519,2017/11/18 20:07
LFB7201711180137,1PQ1746012589,32063535,2017/11/18 20:07
LFB7201711180137,1PQ1746012596,32063536,2017/11/18 20:07
LFB7201711180137,1PQ1746012829,32063538,2017/11/18 20:07
LFB7201711180137,1PQ1746012895,32063520,2017/11/18 20:07
LFB7201711180137,1PQ1746012952,32063523,2017/11/18 20:07
LFB7201711180137,1PQ1746012959,32063545,2017/11/18 20:07
LFB7201711180137,1PQ1746012978,32063517,2017/11/18 20:07
LFB7201711180137,1PQ1746013173,32063540,2017/11/18 20:07
LFB7201711180137,1PQ1746004457,32063537,2017/11/18 20:07
LFB7201711180137,1PQ1746005299,32063541,2017/11/18 20:07
LFB7201711180137,1PQ1746013397,32063506,2017/11/18 20:07
LFB7201711180137,1PQ1746013509,32063524,2017/11/18 20:07
LFB7201711180137,1PQ1746013873,32063487,2017/11/18 20:07
LFB7201711180137,1PQ1746002515,32063522,2017/11/18 20:07
LFB7201711180138,1PQ1746017942,32063555,2017/11/18 20:12
LFB7201711180138,1PQ1746007801,32063478,2017/11/18 20:12
LFB7201711180138,1PQ1746005292,32063542,2017/11/18 20:12
LFB7201711180138,1PQ1746006393,32063543,2017/11/18 20:12
LFB7201711180138,1PQ1746010809,32063556,2017/11/18 20:12
LFB7201711180138,1PQ1746011472,32063552,2017/11/18 20:12
LFB7201711180138,1PQ1746011473,32063547,2017/11/18 20:12
LFB7201711180138,1PQ1746011764,32063550,2017/11/18 20:12
LFB7201711180138,1PQ1746012685,32063560,2017/11/18 20:12
LFB7201711180138,1PQ1746012816,32063546,2017/11/18 20:12
LFB7201711180138,1PQ1746012834,32063507,2017/11/18 20:12
LFB7201711180138,1PQ1746012955,32063548,2017/11/18 20:12
LFB7201711180138,1PQ1746013020,32063447,2017/11/18 20:12
LFB7201711180138,1PQ1746013126,32063531,2017/11/18 20:12
LFB7201711180138,1PQ1746018022,32063559,2017/11/18 20:12
LFB7201711180138,1PQ1746018214,32063557,2017/11/18 20:12
LFB7201711180138,1PQ1746019423,32063561,2017/11/18 20:12
LFB7201711180138,1PQ1746019995,32063564,2017/11/18 20:12
LFB7201711180139,1PQ1746018132,32063574,2017/11/18 20:15
LFB7201711180139,1PQ1746018151,32063566,2017/11/18 20:15
LFB7201711180139,1PQ1746018288,32063563,2017/11/18 20:15
LFB7201711180139,1PQ1746018874,32063570,2017/11/18 20:15
LFB7201711180139,1PQ1746004355,32063571,2017/11/18 20:15
LFB7201711180139,1PQ1746006351,32063572,2017/11/18 20:15
LFB7201711180139,1PQ1746006368,32063567,2017/11/18 20:15
LFB7201711180139,1PQ1746006407,32063573,2017/11/18 20:15
LFB7201711180139,1PQ1746006613,32063582,2017/11/18 20:15
LFB7201711180139,1PQ1746008793,32063577,2017/11/18 20:15
LFB7201711180139,1PQ1746017091,32063553,2017/11/18 20:15
LFB7201711180139,1PQ1746017099,32063554,2017/11/18 20:15
LFB7201711180139,1PQ1746017877,32063565,2017/11/18 20:15
LFB7201711180139,1PQ1746017966,32063569,2017/11/18 20:15
LFB7201711180139,1PQ1746012354,32063503,2017/11/18 20:15
LFB7201711180139,1PQ1746012638,32063575,2017/11/18 20:15
LFB7201711180139,1PQ1746012687,32063525,2017/11/18 20:15
LFB7201711180139,1PQ1746013036,32063576,2017/11/18 20:15
LFB7201711180140,1PQ1746010491,32063593,2017/11/18 20:21
LFB7201711180140,1PQ1746011146,32063589,2017/11/18 20:21
LFB7201711180140,1PQ1746011230,32063583,2017/11/18 20:21
LFB7201711180140,1PQ1746011249,32063585,2017/11/18 20:21
LFB7201711180140,1PQ1746011452,32063598,2017/11/18 20:21
LFB7201711180140,1PQ1746011597,32063578,2017/11/18 20:21
LFB7201711180140,1PQ1746011655,32063586,2017/11/18 20:21
LFB7201711180140,1PQ1746011846,32063579,2017/11/18 20:21
LFB7201711180140,1PQ1746012254,32063513,2017/11/18 20:21
LFB7201711180140,1PQ1746012367,32063592,2017/11/18 20:21
LFB7201711180140,1PQ1746006644,32063599,2017/11/18 20:21
LFB7201711180140,1PQ1746008778,32063588,2017/11/18 20:21
LFB7201711180140,1PQ1746002497,32063539,2017/11/18 20:21
LFB7201711180140,1PQ1746002896,32063594,2017/11/18 20:21
LFB7201711180140,1PQ1746005064,32063591,2017/11/18 20:21
LFB7201711180140,1PQ1746005623,32063581,2017/11/18 20:21
LFB7201711180140,1PQ1746006413,32063580,2017/11/18 20:21
LFB7201711180140,1PQ1746006515,32063584,2017/11/18 20:21
LFB7201711180141,1PQ1746004298,32063396,2017/11/18 20:26
LFB7201711180141,1PQ1746004463,32048774,2017/11/18 20:26
LFB7201711180141,1PQ1746004690,32048777,2017/11/18 20:26
LFB7201711180141,1PQ1746005643,32063597,2017/11/18 20:26
LFB7201711180141,1PQ1746006384,32048773,2017/11/18 20:26
LFB7201711180141,1PQ1746006474,32048778,2017/11/18 20:26
LFB7201711180141,1PQ1746001832,32048776,2017/11/18 20:26
LFB7201711180141,1PQ1746010605,32063462,2017/11/18 20:26
LFB7201711180141,1PQ1746011378,32063558,2017/11/18 20:26
LFB7201711180141,1PQ1746012199,32048780,2017/11/18 20:26
LFB7201711180141,1PQ1746012359,32063595,2017/11/18 20:26
LFB7201711180141,1PQ1746012974,32063390,2017/11/18 20:26
LFB7201711180141,1PQ1746013163,32063551,2017/11/18 20:26
LFB7201711180141,1PQ1746006676,32048767,2017/11/18 20:26
LFB7201711180141,1PQ1746008052,32048779,2017/11/18 20:26
LFB7201711180141,1PQ1746008503,32048765,2017/11/18 20:26
LFB7201711180141,1PQ1746008748,32048766,2017/11/18 20:26
LFB7201711180141,1PQ1746009998,32048771,2017/11/18 20:26
LFB7201711180142,1PQ1746007854,32063544,2017/11/18 20:30
LFB7201711180142,1PQ1746008579,32048770,2017/11/18 20:30
LFB7201711180142,1PQ1746008767,32048769,2017/11/18 20:30
LFB7201711180142,1PQ1746009083,32063284,2017/11/18 20:30
LFB7201711180142,1PQ1746009860,32048792,2017/11/18 20:30
LFB7201711180142,1PQ1746012608,32063527,2017/11/18 20:30
LFB7201711180142,1PQ1746012643,32048785,2017/11/18 20:30
LFB7201711180142,1PQ1746012811,32048788,2017/11/18 20:30
LFB7201711180142,1PQ1746004780,32062396,2017/11/18 20:30
LFB7201711180142,1PQ1746005014,32048787,2017/11/18 20:30
LFB7201711180142,1PQ1746005891,32048781,2017/11/18 20:30
LFB7201711180142,1PQ1746006072,32048791,2017/11/18 20:30
LFB7201711180142,1PQ1746006367,32048782,2017/11/18 20:30
LFB7201711180142,1PQ1746006379,32048786,2017/11/18 20:30
LFB7201711180142,1PQ1746006408,32048784,2017/11/18 20:30
LFB7201711180142,1PQ1746002086,32048790,2017/11/18 20:30
LFB7201711180142,1PQ1746013263,32063472,2017/11/18 20:30
LFB7201711180142,1PQ1746013395,32064302,2017/11/18 20:30
LFB7201711180143,1PQ1746013188,32063549,2017/11/18 21:13
LFB7201711180143,1PQ1746015125,32059446,2017/11/18 21:13
LFB7201711180143,1PQ1746017855,32063568,2017/11/18 21:13
LFB7201711180143,1PQ1746004596,32063404,2017/11/18 21:13
LFB7201711180143,1PQ1746006353,32048783,2017/11/18 21:13
LFB7201711180143,1PQ1746008491,32064207,2017/11/18 21:13
LFB7201711180143,1PQ1746008595,32048768,2017/11/18 21:13
LFB7201711180143,1PQ1746011901,32063587,2017/11/18 21:13
LFB7201711180143,1PQ1746012265,32064211,2017/11/18 21:13
LFB7201711180143,1PQ1746012371,32048789,2017/11/18 21:13
LFB7201711180143,1PQ1746012652,32064222,2017/11/18 21:13
LFB7201711180143,1PQ1746012779,32048797,2017/11/18 21:13
LFB7201711180143,1PQ1746012806,32063590,2017/11/18 21:13
LFB7201711180143,1PQ1746012822,32063448,2017/11/18 21:13
LFB7201711180143,1PQ1746013035,32048798,2017/11/18 21:13
LFB7201711180143,1PQ1746002345,32063403,2017/11/18 21:13
LFB7201711180143,1PQ1746002568,32063427,2017/11/18 21:13
LFB7201711180143,1PQ1739041480,32009945,2017/11/18 21:13
LFB7201711220002,1PQ1739041493,32017911,2017/11/22 11:19
LFB7201711220002,1PQ1739042237,32025538,2017/11/22 11:19
LFB7201711220002,1PQ1739038316,32025604,2017/11/22 11:19
LFB7201711220002,1PQ1739036300,32026490,2017/11/22 11:19
LFB7201711220002,1PQ1739034139,32040924,2017/11/22 11:19
LFB7201711220002,1PQ1739037397,32027464,2017/11/22 11:19
LFB7201711220002,1PQ1739014282,32039390,2017/11/22 11:19
LFB7201711220002,1PQ1739019126,32024346,2017/11/22 11:19
LFB7201711220002,1PQ1739019325,32027493,2017/11/22 11:19
LFB7201711220002,1PQ1739012696,32034054,2017/11/22 11:19
LFB7201711220002,1PQ1739000039,32006815,2017/11/22 11:19
LFB7201711220002,1PQ1739008384,32027903,2017/11/22 11:19
LFB7201711220002,1PQ1739003071,32041471,2017/11/22 11:19
LFB7201711220002,1PQ1739003435,32005231,2017/11/22 11:19
LFB7201711220002,1PQ1739002359,32014932,2017/11/22 11:19
LFB7201711220002,1PQ1739023804,32016906,2017/11/22 11:19
LFB7201711220002,1PQ1739030708,32006063,2017/11/22 11:19
LFB7201711220002,1PQ1739043479,32027630,2017/11/22 11:19
LFB7201711220003,1PQ1746012675,32048794,2017/11/22 13:21
LFB7201711220003,1PQ1746012908,32048800,2017/11/22 13:21
LFB7201711220003,1PQ1746012960,32048795,2017/11/22 13:21
LFB7201711220003,1PQ1746013024,32048793,2017/11/22 13:21
LFB7201711220003,1PQ1746013160,32020302,2017/11/22 13:21
LFB7201711220003,1PQ1739046647,32023225,2017/11/22 13:21
LFB7201711220003,1PQ1739046735,32023217,2017/11/22 13:21
LFB7201711220003,1PQ1739000012,32027530,2017/11/22 13:21
LFB7201711220003,1PQ1739037955,32039265,2017/11/22 13:21
LFB7201711220003,1PQ1739032277,32017299,2017/11/22 13:21
LFB7201711220003,1PQ1739042392,32023590,2017/11/22 13:21
LFB7201711220003,1PQ1739040620,32004065,2017/11/22 13:21
LFB7201711220003,1PQ1739020479,32025720,2017/11/22 13:21
LFB7201711220003,1PQ1739017391,32021788,2017/11/22 13:21
LFB7201711220003,1PQ1739023590,32032239,2017/11/22 13:21
LFB7201711220003,1PQ1739023733,32032208,2017/11/22 13:21
LFB7201711220003,1PQ1739026730,32038009,2017/11/22 13:21
LFB7201711220003,1PQ1739026739,32032178,2017/11/22 13:21
LFB7201711220004,1PQ1739026772,32002417,2017/11/22 13:37
LFB7201711220004,1PQ1739030185,32014926,2017/11/22 13:37
LFB7201711220004,1PQ1739027826,32032163,2017/11/22 13:37
LFB7201711220004,1PQ1739024377,32033632,2017/11/22 13:37
LFB7201711220004,1PQ1739028629,32005043,2017/11/22 13:37
LFB7201711220004,1PQ1739030040,32038608,2017/11/22 13:37
LFB7201711220004,1PQ1739038777,32026995,2017/11/22 13:37
LFB7201711220004,1PQ1739039531,32047191,2017/11/22 13:37
LFB7201711220004,1PQ1739036490,32023632,2017/11/22 13:37
LFB7201711220004,1PQ1739037774,32023193,2017/11/22 13:37
LFB7201711220004,1PQ1739042320,32044905,2017/11/22 13:37
LFB7201711220004,1PQ1739042614,32023554,2017/11/22 13:37
LFB7201711220004,1PQ1739034695,32037476,2017/11/22 13:37
LFB7201711220004,1PQ1739034859,32039884,2017/11/22 13:37
LFB7201711220004,1PQ1739036103,32026006,2017/11/22 13:37
LFB7201711220004,1PQ1739008706,32006103,2017/11/22 13:37
LFB7201711220004,1PQ1739009564,32021307,2017/11/22 13:37
LFB7201711220004,1PQ1739010748,32040604,2017/11/22 13:37
LFB7201711220005,1PQ1739018248,32035255,2017/11/22 13:45
LFB7201711220005,1PQ1739011594,32027625,2017/11/22 13:45
LFB7201711220005,1PQ1739012666,32030567,2017/11/22 13:45
LFB7201711220005,1PQ1739013704,32033282,2017/11/22 13:45
LFB7201711220005,1PQ1739038286,32047192,2017/11/22 13:45
LFB7201711220005,1PQ1739032278,32010169,2017/11/22 13:45
LFB7201711220005,1PQ1739032403,32035310,2017/11/22 13:45
LFB7201711220005,1PQ1739039970,32037456,2017/11/22 13:45
LFB7201711220005,1PQ1739041017,32044325,2017/11/22 13:45
LFB7201711220005,1PQ1739037489,32037454,2017/11/22 13:45
LFB7201711220005,1PQ1739041782,32038855,2017/11/22 13:45
LFB7201711220005,1PQ1739042398,32037940,2017/11/22 13:45
LFB7201711220005,1PQ1739042950,32032354,2017/11/22 13:45
LFB7201711220005,1PQ1739020824,32038895,2017/11/22 13:45
LFB7201711220005,1PQ1739021488,32033490,2017/11/22 13:45
LFB7201711220005,1PQ1739023123,32038893,2017/11/22 13:45
LFB7201711220005,1PQ1739008955,32021456,2017/11/22 13:45
LFB7201711220005,1PQ1739001519,32025453,2017/11/22 13:45
LFB7201711220006,1PQ1739001421,32005814,2017/11/22 14:07
LFB7201711220006,1PQ1739001950,32005651,2017/11/22 14:07
LFB7201711220006,1PQ1739007031,32024325,2017/11/22 14:07
LFB7201711220006,1PQ1739007608,32012601,2017/11/22 14:07
LFB7201711220006,1PQ1739000339,32026420,2017/11/22 14:07
LFB7201711220006,1PQ1739004074,32024900,2017/11/22 14:07
LFB7201711220006,1PQ1739043330,32024640,2017/11/22 14:07
LFB7201711220006,1PQ1739043549,32027598,2017/11/22 14:07
LFB7201711220006,1PQ1739014613,32021750,2017/11/22 14:07
LFB7201711220006,1PQ1739009446,32021310,2017/11/22 14:07
LFB7201711220006,1PQ1739020071,32025683,2017/11/22 14:07
LFB7201711220006,1PQ1739016332,32040136,2017/11/22 14:07
LFB7201711220006,1PQ1739042198,32037245,2017/11/22 14:07
LFB7201711220006,1PQ1739037923,32038853,2017/11/22 14:07
LFB7201711220006,1PQ1739034309,32038642,2017/11/22 14:07
LFB7201711220006,1PQ1739030560,32023721,2017/11/22 14:07
LFB7201711220006,1PQ1739026511,32037930,2017/11/22 14:07
LFB7201711220006,1PQ1739024050,32038947,2017/11/22 14:07
LFB7201711220007,1PQ1739025375,32032530,2017/11/22 14:11
LFB7201711220007,1PQ1739021075,32032247,2017/11/22 14:11
LFB7201711220007,1PQ1739016619,32026816,2017/11/22 14:11
LFB7201711220007,1PQ1739018566,32029729,2017/11/22 14:11
LFB7201711220007,1PQ1739009777,32020963,2017/11/22 14:11
LFB7201711220007,1PQ1739009299,32021794,2017/11/22 14:11
LFB7201711220007,1PQ1739005215,32031590,2017/11/22 14:11
LFB7201711220007,1PQ1739006567,32006238,2017/11/22 14:11
LFB7201711220007,1PQ1739042852,32037900,2017/11/22 14:11
LFB7201711220007,1PQ1739044650,32038620,2017/11/22 14:11
LFB7201711220007,1PQ1739046241,32037991,2017/11/22 14:11
LFB7201711220007,1PQ1739046813,32031646,2017/11/22 14:11
LFB7201711220007,1PQ1739047844,32037746,2017/11/22 14:11
LFB7201711220007,1PQ1739033600,32005146,2017/11/22 14:11
LFB7201711220007,1PQ1739032562,32039068,2017/11/22 14:11
LFB7201711220007,1PQ1739032955,32037919,2017/11/22 14:11
LFB7201711220007,1PQ1739037943,32003726,2017/11/22 14:11
LFB7201711220007,1PQ1739042812,32037789,2017/11/22 14:11
LFB7201711220008,1PQ1739033340,32039502,2017/11/22 14:15
LFB7201711220008,1PQ1739033818,32045120,2017/11/22 14:15
LFB7201711220008,1PQ1739037313,32004940,2017/11/22 14:15
LFB7201711220008,1PQ1739032907,32038708,2017/11/22 14:15
LFB7201711220008,1PQ1739002796,32005935,2017/11/22 14:15
LFB7201711220008,1PQ1739003472,32014964,2017/11/22 14:15
LFB7201711220008,1PQ1739003991,32002785,2017/11/22 14:15
LFB7201711220008,1PQ1739004326,32024974,2017/11/22 14:15
LFB7201711220008,1PQ1739005235,32045110,2017/11/22 14:15
LFB7201711220008,1PQ1739022735,32038297,2017/11/22 14:15
LFB7201711220008,1PQ1739025791,32031860,2017/11/22 14:15
LFB7201711220008,1PQ1739028264,32005402,2017/11/22 14:15
LFB7201711220008,1PQ1739013844,32026820,2017/11/22 14:15
LFB7201711220008,1PQ1739012380,32035425,2017/11/22 14:15
LFB7201711220008,1PQ1739048070,32005056,2017/11/22 14:15
LFB7201711220008,1PQ1739046214,32046425,2017/11/22 14:15
LFB7201711220008,1PQ1739046305,32037958,2017/11/22 14:15
LFB7201711220008,1PQ1739046578,32037974,2017/11/22 14:15
LFB7201711220009,1PQ1739046601,32045333,2017/11/22 14:23
LFB7201711220009,1PQ1739046803,32031661,2017/11/22 14:23
LFB7201711220009,1PQ1739047173,32046015,2017/11/22 14:23
LFB7201711220009,1PQ1739045865,32044521,2017/11/22 14:23
LFB7201711220009,1PQ1739028432,32045692,2017/11/22 14:23
LFB7201711220009,1PQ1739021510,32040189,2017/11/22 14:23
LFB7201711220009,1PQ1739029416,32045663,2017/11/22 14:23
LFB7201711220009,1PQ1739030484,32034437,2017/11/22 14:23
LFB7201711220009,1PQ1739023517,32030813,2017/11/22 14:23
LFB7201711220009,1PQ1739035099,32047765,2017/11/22 14:23
LFB7201711220009,1PQ1739035389,32024192,2017/11/22 14:23
LFB7201711220009,1PQ1739004659,32014554,2017/11/22 14:23
LFB7201711220009,1PQ1739005025,32015776,2017/11/22 14:23
LFB7201711220009,1PQ1739008362,32025182,2017/11/22 14:23
LFB7201711220009,1PQ1739003691,32040148,2017/11/22 14:23
LFB7201711220009,1PQ1739003704,32003890,2017/11/22 14:23
LFB7201711220009,1PQ1739003731,32025436,2017/11/22 14:23
LFB7201711220009,1PQ1739000836,32024182,2017/11/22 14:23
LFB7201711220010,1PQ1739006645,32006558,2017/11/22 14:29
LFB7201711220010,1PQ1739008641,32044752,2017/11/22 14:29
LFB7201711220010,1PQ1739034640,32027423,2017/11/22 14:29
LFB7201711220010,1PQ1739044404,32052463,2017/11/22 14:29
LFB7201711220010,1PQ1739047237,32045699,2017/11/22 14:29
LFB7201711220010,1PQ1739047755,32010600,2017/11/22 14:29
LFB7201711220010,1PQ1739022167,32032246,2017/11/22 14:29
LFB7201711220010,1PQ1739023386,32051196,2017/11/22 14:29
LFB7201711220010,1PQ1739021559,32023901,2017/11/22 14:29
LFB7201711220010,1PQ1739025258,32002418,2017/11/22 14:29
LFB7201711220010,1PQ1739026063,32034787,2017/11/22 14:29
LFB7201711220010,1PQ1739009703,32003817,2017/11/22 14:29
LFB7201711220010,1PQ1739015488,32032320,2017/11/22 14:29
LFB7201711220010,1PQ1739017225,32052600,2017/11/22 14:29
LFB7201711220010,1PQ1739017322,32046717,2017/11/22 14:29
LFB7201711220010,1PQ1739017790,32034221,2017/11/22 14:29
LFB7201711220010,1PQ1739019803,32042995,2017/11/22 14:29
LFB7201711220010,1PQ1739020367,32047121,2017/11/22 14:29
LFB7201711220011,1PQ1739019062,32052166,2017/11/22 14:37
LFB7201711220011,1PQ1739014515,32015970,2017/11/22 14:37
LFB7201711220011,1PQ1739014972,32014212,2017/11/22 14:37
LFB7201711220011,1PQ1739015555,32022801,2017/11/22 14:37
LFB7201711220011,1PQ1739013095,32033739,2017/11/22 14:37
LFB7201711220011,1PQ1739017230,32047769,2017/11/22 14:37
LFB7201711220011,1PQ1739043754,32046210,2017/11/22 14:37
LFB7201711220011,1PQ1739046474,32030703,2017/11/22 14:37
LFB7201711220011,1PQ1739008397,32027204,2017/11/22 14:37
LFB7201711220011,1PQ1739033874,32013945,2017/11/22 14:37
LFB7201711220011,1PQ1739034772,32040316,2017/11/22 14:37
LFB7201711220011,1PQ1739031963,32044762,2017/11/22 14:37
LFB7201711220011,1PQ1739035527,32030701,2017/11/22 14:37
LFB7201711220011,1PQ1739022753,32030310,2017/11/22 14:37
LFB7201711220011,1PQ1739027137,32032196,2017/11/22 14:37
LFB7201711220011,1PQ1739027234,32035460,2017/11/22 14:37
LFB7201711220011,1PQ1739027850,32030653,2017/11/22 14:37
LFB7201711220011,1PQ1739028295,32031934,2017/11/22 14:37
LFB7201711220012,1PQ1739027174,32044624,2017/11/22 14:45
LFB7201711220012,1PQ1739023389,32045913,2017/11/22 14:45
LFB7201711220012,1PQ1739028486,32023205,2017/11/22 14:45
LFB7201711220012,1PQ1739029389,32046035,2017/11/22 14:45
LFB7201711220012,1PQ1739029464,32033561,2017/11/22 14:45
LFB7201711220012,1PQ1739031586,32039092,2017/11/22 14:45
LFB7201711220012,1PQ1739016164,32044564,2017/11/22 14:45
LFB7201711220012,1PQ1739018963,32047319,2017/11/22 14:45
LFB7201711220012,1PQ1739020013,32004765,2017/11/22 14:45
LFB7201711220012,1PQ1739013569,32047795,2017/11/22 14:45
LFB7201711220012,1PQ1739047182,32045251,2017/11/22 14:45
LFB7201711220012,1PQ1739043831,32039481,2017/11/22 14:45
LFB7201711220012,1PQ1739035487,32037273,2017/11/22 14:45
LFB7201711220012,1PQ1739032107,32046233,2017/11/22 14:45
LFB7201711220012,1PQ1739032448,32037269,2017/11/22 14:45
LFB7201711220012,1PQ1739036980,32002667,2017/11/22 14:45
LFB7201711220012,1PQ1739040286,32033382,2017/11/22 14:45
